,Data_Value,Gender
34867,238.3,Female
34868,239.2,Female
34869,225.5,Female
34870,220.4,Female
34871,241.2,Female
34872,0.0,Overall
34873,0.0,Overall
34874,287.2,Overall
34875,0.0,Overall
34876,0.0,Overall
34877,208.0,Overall
34878,189.1,Overall
34879,235.6,Overall
34880,270.9,Overall
34881,178.1,Overall
34882,0.0,Male
34883,0.0,Male
34884,385.6,Male
34885,0.0,Male
34886,0.0,Male
34887,293.1,Male
34888,260.5,Male
34889,358.4,Male
34890,0.0,Male
34891,0.0,Male
34892,0.0,Female
34893,0.0,Female
34894,162.7,Female
34895,0.0,Female
34896,0.0,Female
34897,153.2,Female
34898,0.0,Female
34899,129.2,Female
34900,0.0,Female
34901,0.0,Female
34902,0.0,Overall
34903,0.0,Overall
34904,140.3,Overall
34905,0.0,Overall
34906,0.0,Overall
34907,84.2,Overall
34908,257.0,Overall
34909,65.5,Overall
34910,0.0,Overall
34911,0.0,Overall
34912,0.0,Male
34913,0.0,Male
34914,152.4,Male
34915,0.0,Male
34916,0.0,Male
34917,105.1,Male
34918,0.0,Male
34919,96.3,Male
34920,0.0,Male
34921,0.0,Male
34922,0.0,Female
34923,0.0,Female
34924,133.2,Female
34925,0.0,Female
34926,0.0,Female
34927,95.3,Female
34928,0.0,Female
34929,88.9,Female
34930,0.0,Female
34931,0.0,Female
34932,0.0,Overall
34933,0.0,Overall
34934,86.0,Overall
34935,0.0,Overall
34936,0.0,Overall
34937,101.8,Overall
34938,133.0,Overall
34939,150.1,Overall
34940,171.2,Overall
34941,0.0,Overall
34942,0.0,Male
34943,0.0,Male
34944,0.0,Male
34945,0.0,Male
34946,0.0,Male
34947,135.8,Male
34948,0.0,Male
34949,137.5,Male
34950,0.0,Male
34951,0.0,Male
34952,0.0,Female
34953,0.0,Female
34954,0.0,Female
34955,0.0,Female
34956,0.0,Female
34957,82.0,Female
34958,0.0,Female
34959,142.2,Female
34960,0.0,Female
34961,0.0,Female
34962,0.0,Overall
34963,0.0,Overall
34964,0.0,Overall
34965,0.0,Overall
34966,0.0,Overall
34967,0.0,Overall
34968,0.0,Overall
34969,0.0,Overall
34970,0.0,Overall
34971,0.0,Overall
34972,0.0,Male
34973,0.0,Male
34974,0.0,Male
34975,0.0,Male
34976,0.0,Male
34977,0.0,Male
34978,0.0,Male
34979,0.0,Male
34980,0.0,Male
34981,0.0,Male
34982,0.0,Female
34983,0.0,Female
34984,0.0,Female
34985,0.0,Female
34986,0.0,Female
34987,0.0,Female
34988,0.0,Female
34989,0.0,Female
34990,0.0,Female
34991,0.0,Female
34992,288.6,Overall
34993,361.7,Male
34994,230.0,Female
34995,293.7,Overall
34996,369.1,Male
34997,233.5,Female
34998,194.6,Overall
34999,276.5,Male
35000,0.0,Female
35001,71.9,Overall
35002,0.0,Male
35003,0.0,Female
35004,113.9,Overall
35005,0.0,Male
35006,0.0,Female
35007,0.0,Overall
35008,0.0,Male
35009,0.0,Female
35010,380.5,Overall
35011,277.7,Overall
35012,318.8,Overall
35013,359.7,Overall
35014,394.5,Overall
35015,408.7,Overall
35016,337.1,Overall
35017,364.7,Overall
35018,323.8,Overall
35019,265.9,Overall
35020,316.7,Overall
35021,307.0,Overall
35022,307.4,Overall
35023,286.8,Overall
35024,391.7,Overall
35025,330.4,Overall
35026,377.5,Overall
35027,262.3,Overall
35028,340.8,Overall
35029,304.5,Overall
35030,331.4,Overall
35031,469.7,Male
35032,362.1,Male
35033,409.2,Male
35034,465.7,Male
35035,491.6,Male
35036,499.2,Male
35037,421.5,Male
35038,456.6,Male
35039,403.2,Male
35040,351.9,Male
35041,400.1,Male
35042,393.1,Male
35043,393.2,Male
35044,360.4,Male
35045,489.4,Male
35046,418.9,Male
35047,480.7,Male
35048,348.0,Male
35049,433.2,Male
35050,382.7,Male
35051,397.1,Male
35052,306.2,Female
35053,216.8,Female
35054,250.8,Female
35055,282.5,Female
35056,318.0,Female
35057,315.3,Female
35058,275.0,Female
35059,292.5,Female
35060,263.1,Female
35061,207.1,Female
35062,251.1,Female
35063,240.1,Female
35064,245.3,Female
35065,232.1,Female
35066,313.8,Female
35067,262.4,Female
35068,291.4,Female
35069,208.6,Female
35070,264.1,Female
35071,247.4,Female
35072,265.4,Female
35073,385.2,Overall
35074,307.7,Overall
35075,324.4,Overall
35076,367.7,Overall
35077,394.9,Overall
35078,422.0,Overall
35079,312.7,Overall
35080,373.0,Overall
35081,420.0,Overall
35082,275.0,Overall
35083,314.8,Overall
35084,345.1,Overall
35085,315.1,Overall
35086,302.4,Overall
35087,396.9,Overall
35088,366.0,Overall
35089,363.3,Overall
35090,281.6,Overall
35091,350.1,Overall
35092,320.6,Overall
35093,343.4,Overall
35094,482.5,Male
35095,402.9,Male
35096,420.5,Male
35097,474.2,Male
35098,503.1,Male
35099,508.8,Male
35100,401.0,Male
35101,472.0,Male
35102,535.0,Male
35103,367.5,Male
35104,396.8,Male
35105,457.9,Male
35106,402.8,Male
35107,381.5,Male
35108,496.9,Male
35109,466.2,Male
35110,470.4,Male
35111,372.8,Male
35112,448.2,Male
35113,411.0,Male
35114,408.9,Male
35115,303.0,Female
35116,236.5,Female
35117,251.3,Female
35118,288.8,Female
35119,311.9,Female
35120,325.2,Female
35121,247.0,Female
35122,294.7,Female
35123,326.6,Female
35124,213.2,Female
35125,250.5,Female
35126,255.4,Female
35127,251.1,Female
35128,242.6,Female
35129,316.8,Female
35130,282.0,Female
35131,281.8,Female
35132,224.0,Female
35133,271.8,Female
35134,249.3,Female
35135,276.4,Female
35136,483.2,Overall
35137,321.7,Overall
35138,343.1,Overall
35139,408.1,Overall
35140,492.8,Overall
35141,468.1,Overall
35142,411.5,Overall
35143,404.2,Overall
35144,396.5,Overall
35145,296.7,Overall
35146,413.5,Overall
35147,313.9,Overall
35148,343.6,Overall
35149,341.2,Overall
35150,394.1,Overall
35151,405.5,Overall
35152,463.9,Overall
35153,289.7,Overall
35154,375.0,Overall
35155,345.0,Overall
35156,278.4,Overall
35157,586.6,Male
35158,417.9,Male
35159,430.5,Male
35160,537.2,Male
35161,602.0,Male
35162,572.5,Male
35163,513.8,Male
35164,476.9,Male
35165,503.9,Male
35166,339.8,Male
35167,580.0,Male
35168,382.2,Male
35169,478.3,Male
35170,448.2,Male
35171,462.0,Male
35172,502.4,Male
35173,528.8,Male
35174,394.5,Male
35175,470.1,Male
35176,425.8,Male
35177,338.8,Male
35178,386.0,Female
35179,282.1,Female
35180,295.3,Female
35181,327.8,Female
35182,413.4,Female
35183,394.8,Female
35184,341.4,Female
35185,344.5,Female
35186,327.5,Female
35187,275.2,Female
35188,290.5,Female
35189,270.0,Female
35190,273.6,Female
35191,288.9,Female
35192,328.1,Female
35193,334.6,Female
35194,343.5,Female
35195,255.2,Female
35196,305.5,Female
35197,295.8,Female
35198,239.7,Female
35199,243.9,Overall
35200,156.8,Overall
35201,205.0,Overall
35202,217.5,Overall
35203,250.2,Overall
35204,240.2,Overall
35205,227.1,Overall
35206,155.2,Overall
35207,225.0,Overall
35208,148.5,Overall
35209,179.8,Overall
35210,191.1,Overall
35211,223.0,Overall
35212,177.6,Overall
35213,241.5,Overall
35214,188.0,Overall
35215,296.4,Overall
35216,147.6,Overall
35217,199.8,Overall
35218,202.4,Overall
35219,153.5,Overall
35220,284.4,Male
35221,198.7,Male
35222,253.0,Male
35223,326.4,Male
35224,280.3,Male
35225,285.8,Male
35226,287.9,Male
35227,239.7,Male
35228,275.3,Male
35229,178.6,Male
35230,192.3,Male
35231,228.0,Male
35232,311.5,Male
35233,233.0,Male
35234,300.1,Male
35235,247.5,Male
35236,392.2,Male
35237,173.8,Male
35238,245.5,Male
35239,255.3,Male
35240,224.0,Male
35241,220.1,Female
35242,132.4,Female
35243,173.8,Female
35244,142.3,Female
35245,219.3,Female
35246,191.3,Female
35247,175.7,Female
35248,115.7,Female
35249,187.3,Female
35250,129.2,Female
35251,156.1,Female
35252,159.1,Female
35253,170.7,Female
35254,143.3,Female
35255,200.4,Female
35256,142.8,Female
35257,139.7,Female
35258,144.4,Female
35259,167.0,Female
35260,160.9,Female
35261,126.2,Female
35262,180.7,Overall
35263,115.2,Overall
35264,183.8,Overall
35265,185.9,Overall
35266,177.0,Overall
35267,155.8,Overall
35268,146.0,Overall
35269,158.9,Overall
35270,199.2,Overall
35271,127.6,Overall
35272,131.7,Overall
35273,156.5,Overall
35274,158.2,Overall
35275,119.5,Overall
35276,176.7,Overall
35277,109.8,Overall
35278,141.0,Overall
35279,142.7,Overall
35280,103.6,Overall
35281,152.1,Overall
35282,120.9,Overall
35283,233.6,Male
35284,160.3,Male
35285,231.4,Male
35286,227.2,Male
35287,254.6,Male
35288,222.5,Male
35289,189.6,Male
35290,202.1,Male
35291,228.5,Male
35292,231.8,Male
35293,181.9,Male
35294,180.2,Male
35295,182.4,Male
35296,149.5,Male
35297,224.2,Male
35298,151.9,Male
35299,174.2,Male
35300,184.4,Male
35301,125.5,Male
35302,176.9,Male
35303,226.9,Male
35304,142.1,Female
35305,85.1,Female
35306,145.5,Female
35307,139.2,Female
35308,114.9,Female
35309,107.3,Female
35310,106.4,Female
35311,126.1,Female
35312,169.2,Female
35313,85.2,Female
35314,79.8,Female
35315,141.2,Female
35316,140.3,Female
35317,95.6,Female
35318,142.9,Female
35319,86.3,Female
35320,105.9,Female
35321,101.7,Female
35322,82.7,Female
35323,127.3,Female
35324,103.7,Female
35325,0.0,Overall
35326,0.0,Overall
35327,133.9,Overall
35328,0.0,Overall
35329,0.0,Overall
35330,0.0,Overall
35331,0.0,Overall
35332,96.3,Overall
35333,0.0,Overall
35334,0.0,Overall
35335,0.0,Overall
35336,0.0,Overall
35337,0.0,Overall
35338,0.0,Overall
35339,0.0,Overall
35340,0.0,Overall
35341,0.0,Overall
35342,0.0,Overall
35343,0.0,Overall
35344,0.0,Overall
35345,0.0,Overall
35346,0.0,Male
35347,0.0,Male
35348,0.0,Male
35349,0.0,Male
35350,0.0,Male
35351,0.0,Male
35352,0.0,Male
35353,0.0,Male
35354,0.0,Male
35355,0.0,Male
35356,0.0,Male
35357,0.0,Male
35358,0.0,Male
35359,0.0,Male
35360,0.0,Male
35361,0.0,Male
35362,0.0,Male
35363,0.0,Male
35364,0.0,Male
35365,0.0,Male
35366,0.0,Male
35367,0.0,Female
35368,0.0,Female
35369,0.0,Female
35370,0.0,Female
35371,0.0,Female
35372,0.0,Female
35373,0.0,Female
35374,0.0,Female
35375,0.0,Female
35376,0.0,Female
35377,0.0,Female
35378,0.0,Female
35379,118.0,Female
35380,0.0,Female
35381,0.0,Female
35382,0.0,Female
35383,0.0,Female
35384,0.0,Female
35385,0.0,Female
35386,0.0,Female
35387,0.0,Female
35388,0.0,Female
35389,325.6,Overall
35390,413.1,Male
35391,259.7,Female
35392,342.2,Overall
35393,438.3,Male
35394,268.6,Female
35395,382.6,Overall
35396,483.4,Male
35397,313.5,Female
35398,204.2,Overall
35399,256.3,Male
35400,164.4,Female
35401,147.5,Overall
35402,182.6,Male
35403,100.8,Overall
35404,0.0,Male
35405,0.0,Female
35406,265.6,Overall
35407,276.8,Overall
35408,373.0,Overall
35409,266.8,Overall
35410,282.6,Overall
35411,388.1,Overall
35412,437.7,Overall
35413,242.8,Overall
35414,396.3,Overall
35415,290.4,Overall
35416,242.4,Overall
35417,331.0,Overall
35418,280.6,Overall
35419,395.2,Overall
35420,255.8,Overall
35421,232.3,Overall
35422,451.9,Overall
35423,259.2,Overall
35424,245.5,Overall
35425,324.5,Overall
35426,379.5,Overall
35427,232.7,Overall
35428,365.8,Overall
35429,254.9,Overall
35430,250.1,Overall
35431,325.9,Overall
35432,230.8,Overall
35433,403.8,Overall
35434,294.0,Overall
35435,194.3,Overall
35436,319.1,Overall
35437,329.2,Overall
35438,279.2,Overall
35439,343.8,Male
35440,360.1,Male
35441,447.5,Male
35442,342.1,Male
35443,351.4,Male
35444,478.8,Male
35445,456.3,Male
35446,295.7,Male
35447,503.7,Male
35448,357.8,Male
35449,309.4,Male
35450,433.0,Male
35451,388.2,Male
35452,509.1,Male
35453,323.9,Male
35454,290.0,Male
35455,605.1,Male
35456,337.4,Male
35457,306.8,Male
35458,391.2,Male
35459,441.7,Male
35460,322.7,Male
35461,414.9,Male
35462,333.8,Male
35463,330.9,Male
35464,451.3,Male
35465,279.4,Male
35466,485.9,Male
35467,332.6,Male
35468,275.1,Male
35469,401.0,Male
35470,412.8,Male
35471,343.3,Male
35472,202.5,Female
35473,220.3,Female
35474,305.2,Female
35475,206.4,Female
35476,203.0,Female
35477,310.4,Female
35478,334.3,Female
35479,198.5,Female
35480,300.8,Female
35481,236.3,Female
35482,221.3,Female
35483,246.3,Female
35484,235.2,Female
35485,314.3,Female
35486,232.9,Female
35487,178.7,Female
35488,273.3,Female
35489,197.0,Female
35490,183.1,Female
35491,258.2,Female
35492,304.5,Female
35493,161.9,Female
35494,314.6,Female
35495,193.0,Female
35496,186.7,Female
35497,217.7,Female
35498,191.0,Female
35499,275.1,Female
35500,250.7,Female
35501,144.6,Female
35502,215.2,Female
35503,271.8,Female
35504,220.9,Female
35505,269.5,Overall
35506,324.6,Overall
35507,428.0,Overall
35508,296.5,Overall
35509,234.7,Overall
35510,358.6,Overall
35511,509.9,Overall
35512,279.4,Overall
35513,418.4,Overall
35514,330.8,Overall
35515,261.1,Overall
35516,289.0,Overall
35517,327.3,Overall
35518,454.4,Overall
35519,260.5,Overall
35520,232.3,Overall
35521,501.6,Overall
35522,293.3,Overall
35523,215.1,Overall
35524,355.6,Overall
35525,367.1,Overall
35526,231.6,Overall
35527,385.8,Overall
35528,258.4,Overall
35529,264.1,Overall
35530,256.5,Overall
35531,228.2,Overall
35532,427.0,Overall
35533,319.5,Overall
35534,172.5,Overall
35535,305.4,Overall
35536,318.3,Overall
35537,299.8,Overall
35538,337.9,Male
35539,388.5,Male
35540,528.7,Male
35541,348.0,Male
35542,271.2,Male
35543,436.7,Male
35544,541.1,Male
35545,357.5,Male
35546,527.7,Male
35547,371.7,Male
35548,331.9,Male
35549,346.8,Male
35550,426.9,Male
35551,588.2,Male
35552,308.3,Male
35553,282.4,Male
35554,635.4,Male
35555,345.0,Male
35556,266.1,Male
35557,424.6,Male
35558,434.1,Male
35559,294.7,Male
35560,472.9,Male
35561,321.8,Male
35562,344.6,Male
35563,304.8,Male
35564,276.7,Male
35565,520.5,Male
35566,369.3,Male
35567,292.8,Male
35568,363.2,Male
35569,361.7,Male
35570,355.2,Male
35571,212.2,Female
35572,297.9,Female
35573,335.9,Female
35574,228.1,Female
35575,185.9,Female
35576,298.8,Female
35577,359.3,Female
35578,219.5,Female
35579,331.7,Female
35580,297.6,Female
35581,248.2,Female
35582,240.2,Female
35583,269.4,Female
35584,348.1,Female
35585,265.3,Female
35586,190.8,Female
35587,316.0,Female
35588,242.3,Female
35589,173.0,Female
35590,293.4,Female
35591,295.3,Female
35592,179.4,Female
35593,335.1,Female
35594,206.0,Female
35595,200.0,Female
35596,206.0,Female
35597,205.5,Female
35598,294.4,Female
35599,266.1,Female
35600,99.6,Female
35601,216.8,Female
35602,267.9,Female
35603,228.3,Female
35604,353.7,Overall
35605,0.0,Overall
35606,394.3,Overall
35607,333.8,Overall
35608,0.0,Overall
35609,575.8,Overall
35610,0.0,Overall
35611,310.3,Overall
35612,404.9,Overall
35613,0.0,Overall
35614,0.0,Overall
35615,0.0,Overall
35616,360.0,Overall
35617,384.7,Overall
35618,404.5,Overall
35619,0.0,Overall
35620,497.9,Overall
35621,0.0,Overall
35622,0.0,Overall
35623,301.6,Overall
35624,468.2,Overall
35625,251.0,Overall
35626,557.8,Overall
35627,320.2,Overall
35628,0.0,Overall
35629,0.0,Overall
35630,311.2,Overall
35631,403.3,Overall
35632,0.0,Overall
35633,0.0,Overall
35634,353.9,Overall
35635,0.0,Overall
35636,359.7,Overall
35637,435.2,Male
35638,0.0,Male
35639,313.7,Male
35640,431.3,Male
35641,0.0,Male
35642,0.0,Male
35643,0.0,Male
35644,405.1,Male
35645,322.3,Male
35646,0.0,Male
35647,0.0,Male
35648,0.0,Male
35649,0.0,Male
35650,0.0,Male
35651,0.0,Male
35652,0.0,Male
35653,0.0,Male
35654,0.0,Male
35655,0.0,Male
35656,355.7,Male
35657,0.0,Male
35658,0.0,Male
35659,584.6,Male
35660,401.6,Male
35661,0.0,Male
35662,0.0,Male
35663,344.9,Male
35664,0.0,Male
35665,0.0,Male
35666,0.0,Male
35667,505.2,Male
35668,0.0,Male
35669,451.1,Male
35670,281.5,Female
35671,0.0,Female
35672,392.6,Female
35673,0.0,Female
35674,0.0,Female
35675,0.0,Female
35676,0.0,Female
35677,209.9,Female
35678,402.8,Female
35679,0.0,Female
35680,0.0,Female
35681,0.0,Female
35682,0.0,Female
35683,371.8,Female
35684,0.0,Female
35685,0.0,Female
35686,0.0,Female
35687,0.0,Female
35688,0.0,Female
35689,220.7,Female
35690,0.0,Female
35691,0.0,Female
35692,544.8,Female
35693,208.7,Female
35694,0.0,Female
35695,0.0,Female
35696,252.9,Female
35697,0.0,Female
35698,0.0,Female
35699,0.0,Female
35700,258.2,Female
35701,0.0,Female
35702,216.3,Female
35703,256.6,Overall
35704,281.3,Overall
35705,256.4,Overall
35706,257.1,Overall
35707,285.8,Overall
35708,348.8,Overall
35709,262.4,Overall
35710,217.7,Overall
35711,384.9,Overall
35712,254.2,Overall
35713,306.7,Overall
35714,367.3,Overall
35715,274.9,Overall
35716,267.1,Overall
35717,269.8,Overall
35718,241.9,Overall
35719,353.9,Overall
35720,251.1,Overall
35721,287.1,Overall
35722,260.9,Overall
35723,353.0,Overall
35724,240.2,Overall
35725,265.8,Overall
35726,251.9,Overall
35727,244.5,Overall
35728,353.6,Overall
35729,251.7,Overall
35730,279.0,Overall
35731,272.4,Overall
35732,240.0,Overall
35733,285.3,Overall
35734,342.5,Overall
35735,258.2,Overall
35736,345.5,Male
35737,328.4,Male
35738,280.6,Male
35739,337.2,Male
35740,469.0,Male
35741,383.7,Male
35742,299.4,Male
35743,254.0,Male
35744,515.0,Male
35745,348.3,Male
35746,426.1,Male
35747,488.0,Male
35748,379.9,Male
35749,359.8,Male
35750,318.0,Male
35751,328.3,Male
35752,496.3,Male
35753,313.5,Male
35754,369.6,Male
35755,331.4,Male
35756,499.9,Male
35757,316.4,Male
35758,307.4,Male
35759,336.6,Male
35760,325.8,Male
35761,511.9,Male
35762,325.1,Male
35763,317.3,Male
35764,301.8,Male
35765,315.5,Male
35766,375.2,Male
35767,968.7,Male
35768,318.9,Male
35769,186.8,Female
35770,237.5,Female
35771,226.8,Female
35772,200.0,Female
35773,221.9,Female
35774,320.5,Female
35775,225.7,Female
35776,187.5,Female
35777,260.3,Female
35778,207.8,Female
35779,231.4,Female
35780,251.1,Female
35781,210.8,Female
35782,213.8,Female
35783,231.7,Female
35784,169.4,Female
35785,198.1,Female
35786,197.9,Female
35787,194.3,Female
35788,196.2,Female
35789,263.7,Female
35790,176.0,Female
35791,246.7,Female
35792,178.7,Female
35793,174.2,Female
35794,219.0,Female
35795,190.3,Female
35796,200.5,Female
35797,240.5,Female
35798,175.5,Female
35799,200.1,Female
35800,268.8,Female
35801,206.3,Female
35802,147.8,Overall
35803,0.0,Overall
35804,0.0,Overall
35805,156.5,Overall
35806,0.0,Overall
35807,0.0,Overall
35808,0.0,Overall
35809,134.9,Overall
35810,0.0,Overall
35811,0.0,Overall
35812,0.0,Overall
35813,0.0,Overall
35814,0.0,Overall
35815,0.0,Overall
35816,0.0,Overall
35817,0.0,Overall
35818,0.0,Overall
35819,0.0,Overall
35820,0.0,Overall
35821,144.7,Overall
35822,0.0,Overall
35823,0.0,Overall
35824,0.0,Overall
35825,142.2,Overall
35826,0.0,Overall
35827,0.0,Overall
35828,144.3,Overall
35829,0.0,Overall
35830,0.0,Overall
35831,0.0,Overall
35832,146.9,Overall
35833,0.0,Overall
35834,156.0,Overall
35835,167.7,Male
35836,0.0,Male
35837,0.0,Male
35838,183.0,Male
35839,0.0,Male
35840,0.0,Male
35841,0.0,Male
35842,0.0,Male
35843,0.0,Male
35844,0.0,Male
35845,0.0,Male
35846,0.0,Male
35847,0.0,Male
35848,0.0,Male
35849,0.0,Male
35850,0.0,Male
35851,0.0,Male
35852,0.0,Male
35853,0.0,Male
35854,0.0,Male
35855,0.0,Male
35856,0.0,Male
35857,0.0,Male
35858,145.4,Male
35859,0.0,Male
35860,0.0,Male
35861,160.8,Male
35862,0.0,Male
35863,0.0,Male
35864,0.0,Male
35865,176.7,Male
35866,0.0,Male
35867,0.0,Male
35868,134.3,Female
35869,0.0,Female
35870,0.0,Female
35871,147.6,Female
35872,0.0,Female
35873,0.0,Female
35874,0.0,Female
35875,172.5,Female
35876,0.0,Female
35877,0.0,Female
35878,0.0,Female
35879,0.0,Female
35880,0.0,Female
35881,0.0,Female
35882,0.0,Female
35883,0.0,Female
35884,0.0,Female
35885,0.0,Female
35886,0.0,Female
35887,154.2,Female
35888,0.0,Female
35889,0.0,Female
35890,0.0,Female
35891,126.1,Female
35892,0.0,Female
35893,0.0,Female
35894,130.2,Female
35895,0.0,Female
35896,0.0,Female
35897,0.0,Female
35898,0.0,Female
35899,0.0,Female
35900,0.0,Female
35901,251.4,Overall
35902,228.3,Overall
35903,297.2,Overall
35904,240.7,Overall
35905,0.0,Overall
35906,0.0,Overall
35907,0.0,Overall
35908,0.0,Overall
35909,0.0,Overall
35910,0.0,Overall
35911,0.0,Overall
35912,0.0,Overall
35913,0.0,Overall
35914,0.0,Overall
35915,239.2,Overall
35916,243.8,Overall
35917,0.0,Overall
35918,237.3,Overall
35919,171.4,Overall
35920,229.4,Overall
35921,0.0,Overall
35922,232.8,Overall
35923,0.0,Overall
35924,240.1,Overall
35925,234.9,Overall
35926,0.0,Overall
35927,229.5,Overall
35928,205.8,Overall
35929,252.4,Overall
35930,196.7,Overall
35931,260.7,Overall
35932,0.0,Overall
35933,267.6,Overall
35934,406.5,Male
35935,324.5,Male
35936,0.0,Male
35937,353.7,Male
35938,0.0,Male
35939,0.0,Male
35940,0.0,Male
35941,0.0,Male
35942,0.0,Male
35943,0.0,Male
35944,0.0,Male
35945,0.0,Male
35946,0.0,Male
35947,0.0,Male
35948,0.0,Male
35949,429.9,Male
35950,0.0,Male
35951,310.7,Male
35952,0.0,Male
35953,0.0,Male
35954,0.0,Male
35955,453.7,Male
35956,0.0,Male
35957,452.6,Male
35958,299.5,Male
35959,0.0,Male
35960,337.3,Male
35961,0.0,Male
35962,338.3,Male
35963,0.0,Male
35964,0.0,Male
35965,0.0,Male
35966,382.8,Male
35967,160.3,Female
35968,157.0,Female
35969,0.0,Female
35970,165.9,Female
35971,0.0,Female
35972,0.0,Female
35973,0.0,Female
35974,0.0,Female
35975,0.0,Female
35976,0.0,Female
35977,0.0,Female
35978,0.0,Female
35979,0.0,Female
35980,0.0,Female
35981,0.0,Female
35982,137.7,Female
35983,0.0,Female
35984,170.1,Female
35985,0.0,Female
35986,0.0,Female
35987,0.0,Female
35988,161.8,Female
35989,0.0,Female
35990,173.8,Female
35991,179.2,Female
35992,0.0,Female
35993,150.4,Female
35994,0.0,Female
35995,192.8,Female
35996,0.0,Female
35997,164.4,Female
35998,0.0,Female
35999,170.7,Female
36000,279.5,Overall
36001,352.7,Male
36002,217.4,Female
36003,295.3,Overall
36004,366.5,Male
36005,233.7,Female
36006,359.7,Overall
36007,424.8,Male
36008,283.8,Female
36009,259.3,Overall
36010,331.9,Male
36011,197.7,Female
36012,141.8,Overall
36013,174.6,Male
36014,122.6,Female
36015,240.3,Overall
36016,335.0,Male
36017,175.3,Female
36018,436.3,Overall
36019,386.0,Overall
36020,270.2,Overall
36021,371.5,Overall
36022,390.2,Overall
36023,456.2,Overall
36024,365.6,Overall
36025,335.4,Overall
36026,393.2,Overall
36027,351.8,Overall
36028,479.9,Overall
36029,494.5,Overall
36030,357.6,Overall
36031,362.8,Overall
36032,368.9,Overall
36033,354.4,Overall
36034,361.5,Overall
36035,520.3,Male
36036,495.2,Male
36037,338.4,Male
36038,390.3,Male
36039,493.5,Male
36040,463.3,Male
36041,454.8,Male
36042,385.7,Male
36043,489.7,Male
36044,400.6,Male
36045,656.1,Male
36046,575.4,Male
36047,428.1,Male
36048,450.6,Male
36049,466.8,Male
36050,373.1,Male
36051,424.5,Male
36052,336.6,Female
36053,289.2,Female
36054,212.1,Female
36055,340.9,Female
36056,300.3,Female
36057,399.8,Female
36058,280.8,Female
36059,347.4,Female
36060,300.2,Female
36061,295.9,Female
36062,327.8,Female
36063,358.7,Female
36064,283.7,Female
36065,279.2,Female
36066,279.2,Female
36067,343.5,Female
36068,296.1,Female
36069,448.1,Overall
36070,431.3,Overall
36071,282.8,Overall
36072,413.8,Overall
36073,436.0,Overall
36074,510.6,Overall
36075,395.9,Overall
36076,408.7,Overall
36077,427.6,Overall
36078,382.2,Overall
36079,473.8,Overall
36080,542.3,Overall
36081,396.5,Overall
36082,389.6,Overall
36083,396.1,Overall
36084,376.8,Overall
36085,384.2,Overall
36086,535.8,Male
36087,552.1,Male
36088,353.0,Male
36089,422.4,Male
36090,549.8,Male
36091,524.1,Male
36092,484.7,Male
36093,465.6,Male
36094,525.5,Male
36095,430.5,Male
36096,607.3,Male
36097,626.2,Male
36098,484.9,Male
36099,480.6,Male
36100,500.1,Male
36101,410.6,Male
36102,447.0,Male
36103,350.0,Female
36104,316.8,Female
36105,221.8,Female
36106,382.7,Female
36107,328.3,Female
36108,439.6,Female
36109,306.9,Female
36110,402.7,Female
36111,327.9,Female
36112,324.1,Female
36113,362.0,Female
36114,400.1,Female
36115,304.8,Female
36116,300.2,Female
36117,299.3,Female
36118,360.3,Female
36119,316.2,Female
36120,447.3,Overall
36121,478.0,Overall
36122,256.1,Overall
36123,0.0,Overall
36124,0.0,Overall
36125,0.0,Overall
36126,462.5,Overall
36127,0.0,Overall
36128,476.1,Overall
36129,442.1,Overall
36130,0.0,Overall
36131,481.2,Overall
36132,470.9,Overall
36133,452.8,Overall
36134,411.4,Overall
36135,0.0,Overall
36136,388.8,Overall
36137,452.0,Male
36138,564.9,Male
36139,313.5,Male
36140,0.0,Male
36141,0.0,Male
36142,0.0,Male
36143,450.4,Male
36144,0.0,Male
36145,578.2,Male
36146,460.8,Male
36147,0.0,Male
36148,583.1,Male
36149,444.0,Male
36150,459.4,Male
36151,398.8,Male
36152,0.0,Male
36153,406.9,Male
36154,391.9,Female
36155,380.7,Female
36156,0.0,Female
36157,0.0,Female
36158,0.0,Female
36159,0.0,Female
36160,435.2,Female
36161,0.0,Female
36162,389.4,Female
36163,401.6,Female
36164,0.0,Female
36165,392.2,Female
36166,451.1,Female
36167,433.3,Female
36168,413.2,Female
36169,0.0,Female
36170,355.8,Female
36171,275.3,Overall
36172,243.0,Overall
36173,165.5,Overall
36174,152.8,Overall
36175,210.6,Overall
36176,179.0,Overall
36177,192.1,Overall
36178,154.5,Overall
36179,231.5,Overall
36180,165.9,Overall
36181,217.8,Overall
36182,237.1,Overall
36183,159.9,Overall
36184,188.5,Overall
36185,195.7,Overall
36186,172.0,Overall
36187,197.3,Overall
36188,270.4,Male
36189,293.9,Male
36190,170.9,Male
36191,204.7,Male
36192,0.0,Male
36193,0.0,Male
36194,241.1,Male
36195,229.6,Male
36196,281.7,Male
36197,197.2,Male
36198,233.4,Male
36199,288.5,Male
36200,241.8,Male
36201,237.0,Male
36202,257.2,Male
36203,0.0,Male
36204,240.9,Male
36205,0.0,Female
36206,200.1,Female
36207,131.1,Female
36208,108.6,Female
36209,0.0,Female
36210,0.0,Female
36211,129.6,Female
36212,40.1,Female
36213,188.9,Female
36214,163.1,Female
36215,109.4,Female
36216,231.3,Female
36217,43.2,Female
36218,141.7,Female
36219,138.6,Female
